"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"OS90745",1274.19,10,777.108,0,265.217,1056.305," 41.47250 -82.81111 ","1967-07-08",41.4725,-82.81111,189,1967,156,62,1673.19313624186,638.148961055531,10.7255970271914,23.0847960733731,-0.534026543619802,-0.472139408960857,20
"OS91001",1276.226,10,0,0,1391.254,1035.906,"41.40861 -82.80583","1967-07-12",41.40861,-82.80593,193,1967,156,66,1661.74359177858,704.669705782494,10.6522025114012,23.0158861697252,-0.507085897151604,-0.484063818946207,20
"OS91010",1274.19,10,1063.787,0,1916.876,1324.72,"41.41750 -82.83139","1967-07-18",41.4175,-82.83139,199,1967,156,72,1661.81289321291,767.779935753073,10.6526467513648,22.9461126334438,-0.501194686502604,-0.494225082378293,20
"OS97284",1276.19,10,453.574,0,599.309,749.126,"41.63972 -84.36111","1967-08-20",41.63972,-84.36111,232,1967,141,103,1529.986772692,1178.9574856183,10.8509700190922,18.8279415521978,-0.471714665673816,-0.256679323023408,20
"OS97285",1278.189,10,1023.823,0,311.949,286.827,"41.58611 -84.43500","1967-08-20",41.58611,-84.435,232,1967,141,103,1549.385581401,1189.81206157295,10.9885502227021,18.6908236954917,-0.505847208898742,-0.228185425143657,20
"OS97286",1274.226,10,1475.874,0,528.776,880.847,"41.30944 -82.70194","1967-07-12",41.30944,-82.70194,193,1967,142,51,1578.29389125499,663.76683747238,11.1147457130633,19.2239694299096,-0.42607179154024,-0.171105333789282,20
"BHO-V-0001911",1212.015,10,5080.955,0,1377.046,848.821,"Mahoning Co., Ohio, E of St. Rt. 45 between Western Reserve Rd. and Calla Rd, Green Twp","1967-07-25",40.982411,-80.851473,206,1967,148,70,1529.3661042704,795.571457957997,10.3335547585838,17.6996902753807,-0.462182324720914,-0.334350562265293,20
"BHO-V-0001920",1214.007,10,2069.654,0,1754.078,557.695,"Erie Co., Ohio, Old Woman Creek near mouth, Berlin Twp","1967-07-16",41.382864,-82.512308,197,1967,154,68,1613.1862346809,729.646660936405,10.4752352901357,21.5904515617167,-0.436716116377678,-0.472229305746925,20
"MT00186726",1234.006,10,395.049,0,737.384,876.311,"45.460203 -73.548712","1967-07-04",45.460203,-73.548712,185,1967,136,43,1479.2313984504,459.083712827544,10.8767014591941,15.4572666046517,-0.775619162543352,-0.127885090147723,20
"MT00043568",1230.007,10,0,0,0,577.503,"Cap Jaseux, Baie de Pins, Cton Harvey, Co. Chicoutimi","1967-07-14",48.426269,-70.820253,195,1967,116,45,1025.91308251315,399.442959273947,8.84407829752717,13.5514167381614,-0.209657538466639,-0.292336658231999,20
"MT00110405",1230.007,10,960.829,0,503.714,814.449,"45.3986111 -73.9591667","1967-08-09",45.398611,-73.9591667,221,1967,137,80,1391.73649433427,910.630394671593,10.1586605425859,15.7371696161171,-0.663825429256667,-0.350440200715543,20
"MT00202692",1234.015,10,0,0,1887.236,593.075,"46.255415 -72.939127","1967-08-11",46.255415,-72.939127,223,1967,135,80,1198.47622350603,813.484397541143,8.87760165560019,15.1317729609104,-0.573077057927086,-0.540008520723267,20
"MT00043569",1232.006,10,0,0,1024.867,947.158,"Ile aux Cerfeuils, Montreal","1967-08-16",45.71367,-73.459086,228,1967,136,86,1358.98001361218,966.620172880442,9.99250010008953,16.3627411965429,-0.637711235131162,-0.380434431855391,20
"MT00043570",1230,10,346.318,0,414.146,221.726,"Ile Aux Canards, Montreal, see map","1967-08-16",45.701007,-76.466501,228,1967,135,85,1195.44670267794,868.606166119043,8.92124404983537,14.0738887309846,-0.568178199016067,-0.57036659532188,20
"918950472",154,5,0,0,0,353.6,NA,NA,45.07,-75.64,179,1967,135,36,1364.55890345131,355.477619725876,10.107843729269,15.9223394906346,-0.641590740752286,-0.401076189048121,20
"919019691",612.07,5,0,0,1921.95,968.61,NA,NA,42.76,-72.51,188,1967,132,41,1318.188276136,434.65287438377,9.98627481921215,17.9318072371506,-0.492804541911225,-0.288217945952232,20
"931060418",434.68,5,401.38,0,1361.1,455.41,NA,NA,45,-74.93,207,1967,135,64,1346.08722928993,692.182550897285,9.97101651325873,15.3287287102568,-0.652160380683697,-0.398892134888376,20
"KESC05003",1420.877,10,0,0,1515.211,472.938,"Ohio: Erie County: Castalia","1967-07-12",41.399493,-82.810298,193,1967,156,66,1659.36061110719,704.856156462219,10.6369269942769,22.9372925322631,-0.498077033876321,-0.490782966256107,20
"UVMVT084364",1224.007,10,0,0,927.378,975.199,"Vermont: Windham County: 1 mile north of Vernon Dam","1967-07-07",42.77317,-72.513743,188,1967,132,41,1316.21806262921,434.599766184882,9.97134895931223,18.0746494752683,-0.484247046748126,-0.296075697202793,20
"NYBG-00366319",1216.002,10,0,0,1478.881,609.003,"Ohio: Erie: Kimball, by railroad crossing, south central part of Oxford Twp","1967-07-12",39.501082,-84.76298,193,1967,200,110,2009.69425217141,997.463648035674,10.0484712608571,24.3341172388082,-0.397590857236219,-0.740818399973171,20
"NYBG-00366320",1216.223,10,961.112,0,1135.223,361.109,"Ohio: Erie: Castalia, pond at Maples, SE side of Sandusky Bay","1967-07-10",41.452386,-82.818865,191,1967,156,64,1669.73061845391,672.987831136763,10.7034014003456,23.0718099662741,-0.524525579810738,-0.478390640356796,20
"MSC9147380",1178.109,10,3625.441,0,350.537,276.934,"Barry Co., Michigan, east shore of Wall Lake","1968-09-14",42.51819,-85.401098,258,1968,170,131,1778.27711169606,1494.18283418385,10.4604535982121,24.7713859633251,-0.0542122564860356,-0.755870717514026,20
"0036845MOR",1218.002,10,2044.3,0,499.568,790.68,"Illinois, Lake, Fox Lake (town). In a deep ditch with dense growth; moist ground. Along US 12.","1968-07-27",42.384453,-88.17628,209,1968,169,82,1701.44922068243,841.558693821318,10.0677468679434,24.5945089991994,0.0509131569989518,-0.752658620558789,20
"OS351016",1278.225,10,0,0,668.156,405.883,"41.41750 -82.83139, Erie Co., Ohio","1968-07-30",41.4175,-82.93139,212,1968,195,110,1998.92592650425,1047.40791089807,10.4110725338763,25.5387928664516,-0.0464892730189393,-0.907981000298189,20
"OS90456",1278.156,10,5376.838,0,0,0,"41.50667 -83.14667 Oak Harbor, Caroll Twp, Ottawa Co., Ohio","1968-08-27",41.50667,-83.14667,240,1968,195,138,2010.39079744615,1493.71818375697,10.4707854033654,25.4025520328675,-0.0457591644306329,-0.887869968296346,20
"OS90457",1280.189,10,2463.527,0,0,0,"40.80833 -82.97556, Bucyrus Twp","1968-08-28",40.80833,-82.97556,241,1968,169,113,1782.56333838831,1324.84269713401,10.5477120614693,26.0502674634193,-0.135190402795279,-0.95989744963747,20
"OS90497",1274.308,10,1108.528,0,507.622,260.768,"41.545415 -82.811555, East Harbor State Park","1968-09-13",41.545415,-82.811555,257,1968,196,155,2031.19461223637,1668.57775196079,10.5243244157325,24.8303525103942,-0.0685907526989054,-0.924465612750101,20
"OS90742",1274.157,10,872.268,0,786.537,233.452,"41.257394 -83.154139","1968-09-19",41.257394,-83.154139,263,1968,169,135,1891.47458198024,1631.07875162022,11.1921572898239,24.1006298181636,-0.157906906328041,-0.808347714265581,20
"OS97283",1278.189,10,419.22,0,549.152,918.448,"41.51278 -82.92472","1968-08-19",41.51278,-82.92472,232,1968,196,130,2011.3617462461,1341.05830092263,10.4215634520523,25.1938202830605,-0.0581889328039809,-0.914927718034191,20
"OS97401",1272.226,10,781.168,0,787.299,831.784,"41.49111 -83.03194","1968-08-19",41.49111,-83.03194,232,1968,195,130,1999.81561141782,1347.14211370992,10.4157063094678,25.3032898813588,-0.0484872199513041,-0.894902030535672,20
"CHRB0001065",1144.044,10,2925.469,0,0,0,"40.36100 -74.67671","1968-09-15",40.361,-74.47471,259,1968,216,173,2272.61958664364,1899.70857395485,10.5703236588076,26.7246220497975,0.00848890263904648,-0.956836796428636,20
"H1233678",318.006,5,391.911,0,284.269,108.78,"Quebec, Saint-Fortunat, canton de Wolfestown, cmote de Wolfe, le bord de la route","1968-08-08",45.960473,-71.580645,221,1968,166,93,1161.96027080117,709.393490837839,7.17259426420478,14.2872040402673,0.221943364883058,0.0400942014279302,20
"MICH-V-1221444",1172.084,10,582.646,0,0,0,"Matthaei Botanical Garden, Cummings Marsh, Michigan","1968-09-28",42.301516,-83.66341,272,1968,201,175,2075.49935951411,1906.82647045519,10.429645022684,27.3779764269727,-0.0185070120256444,-0.840801117249795,20
"MICH-V-1433770",1166.015,10,4481.378,0,494.863,194.01,"Geauga Co., Ohio, northern shore of Geaug Lake off Deport Rd, Bainbridge Twp","1968-08-20",41.351616,-81.372465,233,1968,170,106,1773.61498860499,1187.21888186489,10.4330293447352,22.0765942545485,-0.165647059923076,-0.788670772855873,20
"MICH-V-1313472",1168.015,10,505.12,0,435.574,0,"44.483547, -80.163610","1968-08-21",44.483547,-80.16361,234,1968,165,102,1387.13655736077,929.857101751264,8.40688822642889,20.5319804372155,0.147338438728572,-0.669497246014647,20
"MICH-V-1313474",1166.027,10,490.47,0,1647.94,936.261,"Simcoe Co., Ontario, Tiny Tp, Penetanguishene","1968-07-28",44.771033,-79.938958,210,1968,165,78,1339.48815267086,635.443670420753,8.11811001618706,17.6295998282005,0.144880923151528,-0.569924870633217,20
"UWL0000034",903.009,10,0,0,799.921,610.573,"46.70610 -92.06086","1968-07-20",46.7061,-92.76888,202,1968,164,75,1168.38770203897,517.417770173793,7.25706647229175,16.864286238953,0.118425042829984,-0.801174945964665,20
"UWL0000053",902.002,10,0,0,897.314,261.964,"Algoma District, Ontario, along Rt 17 about 5mi E of Sault ST. Marie","1968-08-07",46.335652,-84.056531,220,1968,155,82,1105.5986438132,607.575651929529,7.1328944762142,15.0133317940077,0.181060416881802,-0.513630966405233,14
"MT00186681",1230.002,10,1295.985,0,312.832,218.083,"48.45 -70.9","1968-07-30",45.45,-70.9,212,1968,165,83,1073.37213845647,572.477867580646,6.70857586535294,13.875065579508,0.203814154266419,-0.141847630755659,20
"MT00063178",1232.002,10,2783.32,0,1036.84,542.262,"45.699387 -73.464633","1968-08-06",45.699387,-73.464633,219,1968,193,117,1481.42512725062,887.67842975857,7.79697435395061,18.5565633298717,0.0867141945886074,-0.386030932213642,20
"MT00186700",1232.002,10,1507.3,0,0,0,"Boul l'Assomption, Montreal","1968-09-13",45.571529,-73.556478,257,1968,193,155,1597.80260463091,1323.94616783871,8.40948739279425,20.0022515244469,0.0254348631390914,-0.426019536708523,20
"465910711",151.5,5,0,0,289.07,395.43,NA,NA,44.327013,-76.165745,194,1968,170,66,1522.30266393327,514.431138008271,8.95472155254864,16.8609115079997,-0.0292923955360219,-0.580457567111623,20
"919012975",612.03,5,1033.95,0,686.55,287.01,NA,NA,43.82,-69.78,228,1968,155,87,1323.87666044475,836.353594661021,8.54113974480481,16.0476019965718,-0.070147235301779,-0.407068495679236,20
"919024512",618.12,5,1320.01,0,800.35,79.4,NA,NA,43.82,-69.78,227,1968,155,86,1323.87666044475,825.600519352195,8.54113974480481,16.0476019965718,-0.070147235301779,-0.407068495679236,20
"931061491",434.67,5,1652.8,0,188.86,0,NA,NA,45.7,-71.46,218,1968,165,89,1159.33113334124,677.573340077182,7.20081449280272,14.3271025294556,0.238858618273344,0.0160592967429567,20
"931062225",432,5,134.83,0,795.95,0,NA,NA,43.7,-79.48,237,1968,169,109,1455.02426837973,1019.23411952352,8.66085874035556,18.8814348230313,0.0388986830092589,-0.759739263648382,20
"931064762",432,5,749.17,0,1349.75,443.37,NA,NA,43.78,-80.54,212,1968,153,72,1252.29402659986,593.204137373118,8.23877649078853,19.1965347325719,0.117635441863232,-0.664088099240316,20
"1721452",628.003,5,1394.142,0,871.159,442.712,NA,NA,48.878717,-121.971866,262,1968,251,208,1186.2580564863,1073.40250146579,4.98427754826177,14.39840830786,0.376648021008202,-0.742398080543468,20
"2008845",624.013,5,2829.211,0,997.44,233.284,NA,NA,47.575193,-116.412674,262,1968,147,134,1087.69076530123,1038.86075242848,7.44993674863855,14.3437402469403,0.336676019451694,-0.501480535470938,20
"2008847",623.02,5,1267.229,0,622.802,107.331,NA,NA,47.575193,-116.412674,262,1968,147,134,1087.69076530123,1038.86075242848,7.44993674863855,14.3437402469403,0.336676019451694,-0.501480535470938,20
"CONN00032613",2352.008,10,3581.415,0,855.563,344.569,"","1968-08-15",43.735,-69.774444,228,1968,168,100,1388.67067813278,890.254802955973,8.2658968936475,17.6601442703187,-0.0633452389057941,-0.510653733726924,19
"CCSU-05472",1416.287,10,1098.223,0,1527.389,923.129,"Michigan: Jackson: east shore of Goose Lake","1968-08-14",42.279052,-84.254798,227,1968,169,100,1778.55882785877,1119.79508518492,10.5240167328921,24.886695209,-0.0280562141925206,-0.763933483761616,20
"UVMVT084345",1224.282,10,774.188,0,914.278,132.967,"Vermont: Grand Isle County: Alburgh, Kelly's Bay","1968-08-04",44.993129,-73.331029,217,1968,193,115,1540.12162513685,900.848740739038,8.06346400595211,19.3881559184524,0.0703861571437758,-0.446640063225312,20
"NYBG-00366328",1224.237,10,0,0,1298.829,661.211,"Kentucky: McCracken: Ky. 305 and Pullen Road","1968-07-09",37.107718,-88.68721,191,1968,214,107,2781.01314596982,1216.40747178385,12.9953885325693,28.7733443744294,-0.327855419917236,-0.721302189726711,20
"MSC0147380",1176.083,10,3733.081,0,431.527,270.25,"Barry CO., Michigan, T2N R9W S33, east shore of Wall Lake","1968-09-14",42.521576,-85.375692,258,1968,170,131,1776.25458731296,1492.61002729277,10.4485563959586,24.8289171368374,-0.0542957097959653,-0.75688790574136,20
"UWM0012399",613.02,10,0,0,542.571,396.758,"","1968-07-17",43.070475,-88.344588,199,1968,170,72,1729.88573880779,703.070342636492,10.2360102888035,24.5291024037737,0.067084445075762,-0.811056356323177,20
"EMC009996",396.241,10,0,0,376.461,230.834,"W shore of Frain;s Lake, SE corner of Prospect Rd and M14","1969-07-25",42.328855,-83.616378,206,1969,168,87,1903.98553798836,914.454067651539,11.4011110059183,21.3552737084411,-0.352615205567981,-0.755997844771414,20
"EMC009997",1016.002,10,2533.542,0,589.042,676.283,"SE corner of Prospect and Ann Arbor Roads, Frain's Lake, Superior Township, Washtenaw, Michigan","1969-07-25",42.328855,-83.616378,206,1969,168,87,1903.98553798836,914.454067651539,11.4011110059183,21.3552737084411,-0.352615205567981,-0.755997844771414,20
"GMUF-0028722",1392.023,10,3962.266,0,0,836.514,"Roadside, U.S. 29-211 near Merryfield, Fairfax County, Virginia","1969-08-06",38.872428,-77.249076,218,1969,204,127,2536.14831173411,1612.70132153982,12.4320995673241,23.4964086791709,-0.453641958657077,-0.711602013751844,20
"ILLS00071255",881.028,10,858.789,0,495.427,489.097,"Creek bank, old covered bridge site, Hamilton, Bancok Co., Illinois","1969-07-17",40.392282,-91.358064,198,1969,196,108,2365.61724867962,1155.72470935258,12.0694757585695,25.4983562094129,-0.485284644156552,-0.715460074151216,20
"LSU00097364",1000,10,618.646,0,918.322,778.233,"Upper Melbourne, Melbourne, Richmond Quebec, Saint-Francois River","1969-08-17",45.64478,-72.139828,229,1969,125,82,1167.42941559683,867.769078108677,9.41475335158736,17.7015608350901,-0.117250951686825,-0.85102356911398,20
"MU-V-000195940",1164.757,10,0,0,1382.009,734.989,"Erie Co., Ohio, Resthaven Wildlife Preserve","1969-07-01",41.415956,-82.829398,182,1969,156,51,1800.25361610593,466.183356062707,11.5400872827303,19.5280780354583,-0.317325598461066,-0.926532629518593,20
"MSC0229792",1162.007,10,1300.042,0,584.787,260.309,"north of YMCA in Oconomowoc, Wisconsin","1969-08-01",43.077664,-88.453903,213,1969,166,93,1710.44087203091,910.569219998305,10.303860674885,22.8020746565158,-0.37781862395226,-0.860811168977375,20
"0036833MOR",1218.002,10,1426.262,0,566.525,1090.088,"Illinois, DuPage, In wet meadow area on north side of Forest Road, East Side, Morton Arboretum.","1969-07-15",41.82188,-88.054295,196,1969,166,76,1867.11939378905,751.659390831141,11.2477071915003,22.2054595169123,-0.462119920046651,-0.612821303204548,20
"OS351017",1276.226,10,4078.817,0,768.776,803.469,"41.41750 -82.83139 Erie Co., Resthaven Ohio","1969-07-30",41.4175,-82.93139,211,1969,156,80,1788.33704446262,901.558176287103,11.4636990029655,19.2224478820699,-0.308834634064086,-0.937367277565465,20
"OS99254",1274.226,10,3488.316,0,0,0,"41.68250 -84.72583","1969-09-16",41.6825,-84.72583,259,1969,167,139,1740.35744227064,1551.18859778898,10.4213020495248,19.2555762271953,-0.271987245303466,-0.924429780761471,20
"OS99270",1276.307,10,1012.375,0,1860.371,685.633,"41.40000 -82.80861","1969-08-19",41.4,-82.80861,231,1969,156,100,1800.31998294544,1204.68486207515,11.5405127111887,19.7039783274918,-0.318196151792152,-0.921820174731404,20
"CHRB0001067",1142.044,10,1755.217,0,750.575,889.139,"39.92595 -75.11962","1969-09-07",39.92595,-75.11962,250,1969,202,157,2330.28995861445,1948.09660952774,11.5360889040319,24.0026015136881,-0.320118882112857,-0.838191024685196,20
"CHRB0001077",1154.002,10,1527.672,0,654.355,697.675,"39.91822 -75.12594","1969-07-17",39.91822,-75.12594,198,1969,202,105,2331.44722565474,1124.5133927533,11.5418179487858,23.978709917915,-0.320179882336671,-0.836971877093295,20
"CHRB0001079",1142.016,10,1332.523,0,586.362,0,"39.46883 -74.63373","1969-09-05",39.46883,-74.63373,248,1969,184,137,2145.54629374833,1744.03359534935,11.6605776834149,24.1349456381515,-0.175550814029055,-0.904215682445472,20
"CHRB0001089",1144.002,10,0,0,1458.086,463.058,"39.97941 -74.88990","1969-06-26",39.97941,-74.8899,177,1969,202,84,2402.57838533688,821.560813703807,11.8939524026578,24.2758775572568,-0.349574307246967,-0.85185130882419,20
"UWL0000029",905.014,10,636.558,0,317.516,0,"46.68466 -92.15064","1969-09-10",46.68466,-92.15064,253,1969,134,107,1095.73021651802,950.661273505845,8.17709116804491,18.0920559310903,-0.00893052388164809,-1.28897015501813,20
"WSU_325471",940.104,10,1727.457,1067.39,890.543,661.613,"Lake Washington near N edge of U. of Washington, King Arboretum","1969-09-02",47.649093,-122.299133,245,1969,231,164,1660.44491117868,1280.80322166694,7.21932570077686,13.4486786960392,-0.02179361823383,-0.679562266097781,20
"WSU_325472",828,10,1909.045,0,406.658,0,"Snohomish County, Acres rd. from US2 E of Everett on Ebby Island","1969-08-31",47.948019,-122.159786,243,1969,208,139,1260.77772365021,982.027909410592,6.06143136370296,11.6035210630856,-0.055493548330828,-0.706564568708212,20
"WSU_341048",852.059,10,937.185,0,0,153.262,"Snohomish County, Acres rd. from US2 E of Everett on Ebby Island","1969-08-31",47.948019,-122.159786,243,1969,208,139,1260.77772365021,982.027909410592,6.06143136370296,11.6035210630856,-0.055493548330828,-0.706564568708212,20
"WSU_341091",847.015,10,1643.512,0,371.949,0,"King County, Lake Washing near N edge of UW arboretum","1969-09-02",47.641089,-122.293928,245,1969,224,152,1622.30732262853,1248.13288382503,7.24244340459165,13.6974220495607,-0.0447701000784468,-0.713993913962803,20
"MT00043571",1234.006,10,0,0,1755.612,1094.293,"Deux-Montagnes, Oka, Quebec, cove by river","1969-07-10",45.471999,-74.029213,191,1969,141,45,1277.42051727763,393.850759576981,9.05971998069241,20.552499986192,-0.0180815371476378,-0.960166751980035,20
"465910704",149.5,5,232.93,167.954,205.6,137.66,NA,NA,45.644657,-72.140292,229,1969,125,82,1167.554300001,867.869903401157,9.41576048387902,17.7038796564822,-0.117271455994167,-0.850921501454831,20
